Id,AlbumId,Url,Caption,TakenAt
108,2,~/uploads/thumbnail/1052015214717IMG_0398.JPG,NULL,NULL
109,2,~/uploads/thumbnail/1052015214726IMG_0392.JPG,NULL,NULL
110,2,~/uploads/thumbnail/105201521482IMG_0379.JPG,NULL,NULL
111,2,~/uploads/thumbnail/1052015214941IMG_0390.JPG,NULL,NULL
112,2,~/uploads/thumbnail/1052015214941IMG_0341.JPG,NULL,NULL
113,2,~/uploads/thumbnail/1052015215024IMG_0414.JPG,NULL,NULL
114,2,~/uploads/thumbnail/1052015215213IMG_0406.JPG,NULL,NULL
115,2,~/uploads/thumbnail/105201521537IMG_0370.JPG,NULL,NULL
116,2,~/uploads/thumbnail/1052015215314IMG_0330.JPG,NULL,NULL
117,2,~/uploads/thumbnail/105201521553IMG_0344.JPG,NULL,NULL
118,3,~/uploads/thumbnail/1252015101233IMG_2953.JPG,NULL,NULL
119,3,~/uploads/thumbnail/125201510131IMG_2859.JPG,NULL,NULL
120,3,~/uploads/thumbnail/1252015101310IMG_2896.JPG,NULL,NULL
121,3,~/uploads/thumbnail/1252015101328IMG_2868.JPG,NULL,NULL
122,3,~/uploads/thumbnail/1252015101512IMG_0896.JPG,NULL,NULL
123,3,~/uploads/thumbnail/1252015101516IMG_2882.JPG,NULL,NULL
124,3,~/uploads/thumbnail/1252015101542IMG_2870.JPG,NULL,NULL
125,3,~/uploads/thumbnail/125201510165IMG_2867.JPG,NULL,NULL
126,3,~/uploads/thumbnail/1252015101651IMG_2913.JPG,NULL,NULL
127,3,~/uploads/thumbnail/1252015101658IMG_2872.JPG,NULL,NULL
128,3,~/uploads/thumbnail/1252015101847IMG_2884.JPG,NULL,NULL
129,3,~/uploads/thumbnail/1252015101921IMG_2847.JPG,NULL,NULL
130,3,~/uploads/thumbnail/1252015101930IMG_2974.JPG,NULL,NULL
131,3,~/uploads/thumbnail/1252015102022IMG_2851.JPG,NULL,NULL
132,3,~/uploads/thumbnail/1252015102049IMG_0894.JPG,NULL,NULL
133,3,~/uploads/thumbnail/1252015102136IMG_2835.JPG,NULL,NULL
134,3,~/uploads/thumbnail/1252015102233IMG_2875.JPG,NULL,NULL
135,3,~/uploads/thumbnail/1252015102244IMG_2890.JPG,NULL,NULL
136,3,~/uploads/thumbnail/1252015102343IMG_2905.JPG,NULL,NULL
137,3,~/uploads/thumbnail/1252015102427IMG_2856.JPG,NULL,NULL
138,3,~/uploads/thumbnail/1252015102442IMG_0895.JPG,NULL,NULL
139,3,~/uploads/thumbnail/1252015102633IMG_2969.JPG,NULL,NULL
140,3,~/uploads/thumbnail/1252015102643IMG_2879.JPG,NULL,NULL
141,3,~/uploads/thumbnail/1252015102648IMG_2841.JPG,NULL,NULL
142,3,~/uploads/thumbnail/1252015102717IMG_2864.JPG,NULL,NULL
143,3,~/uploads/thumbnail/1252015102732IMG_2858.JPG,NULL,NULL
144,3,~/uploads/thumbnail/125201510290IMG_2943.JPG,NULL,NULL
145,3,~/uploads/thumbnail/1252015102923IMG_2954.JPG,NULL,NULL
146,3,~/uploads/thumbnail/1252015102929IMG_2838.JPG,NULL,NULL
147,3,~/uploads/thumbnail/1252015102938IMG_2907.JPG,NULL,NULL
148,3,~/uploads/thumbnail/1252015102959IMG_2848.JPG,NULL,NULL
149,3,~/uploads/thumbnail/1252015103050IMG_2941.JPG,NULL,NULL
150,3,~/uploads/thumbnail/125201510320IMG_2945.JPG,NULL,NULL
151,3,~/uploads/thumbnail/1252015103210IMG_2863.JPG,NULL,NULL
152,3,~/uploads/thumbnail/1252015103248IMG_2843.JPG,NULL,NULL
153,3,~/uploads/thumbnail/1252015103321IMG_2888.JPG,NULL,NULL
154,3,~/uploads/thumbnail/1252015103413IMG_2958.JPG,NULL,NULL
155,3,~/uploads/thumbnail/1252015103537IMG_2910.JPG,NULL,NULL
156,3,~/uploads/thumbnail/1252015103537IMG_2883.JPG,NULL,NULL
157,3,~/uploads/thumbnail/1252015103538IMG_2881.JPG,NULL,NULL
158,3,~/uploads/thumbnail/1252015103538IMG_2967.JPG,NULL,NULL
159,3,~/uploads/thumbnail/1252015103622IMG_2946.JPG,NULL,NULL
160,3,~/uploads/thumbnail/1252015103714IMG_2901.JPG,NULL,NULL
161,3,~/uploads/thumbnail/1252015103736IMG_2902.JPG,NULL,NULL
162,3,~/uploads/thumbnail/125201510380IMG_2852.JPG,NULL,NULL
163,3,~/uploads/thumbnail/1252015103818IMG_2973.JPG,NULL,NULL
164,3,~/uploads/thumbnail/1252015103923IMG_2898.JPG,NULL,NULL
165,3,~/uploads/thumbnail/125201510408IMG_2947.JPG,NULL,NULL
166,3,~/uploads/thumbnail/1252015104033IMG_2860.JPG,NULL,NULL
167,3,~/uploads/thumbnail/125201510417IMG_2845.JPG,NULL,NULL
168,3,~/uploads/thumbnail/1252015104120IMG_2912.JPG,NULL,NULL
169,3,~/uploads/thumbnail/1252015104214IMG_2857.JPG,NULL,NULL
170,3,~/uploads/thumbnail/1252015104221IMG_2878.JPG,NULL,NULL
171,3,~/uploads/thumbnail/1252015104227IMG_2925.JPG,NULL,NULL
172,3,~/uploads/thumbnail/1252015104358IMG_2968.JPG,NULL,NULL
173,3,~/uploads/thumbnail/125201510449IMG_2849.JPG,NULL,NULL
174,3,~/uploads/thumbnail/125201510451IMG_2885.JPG,NULL,NULL
175,3,~/uploads/thumbnail/125201510456IMG_2935.JPG,NULL,NULL
176,3,~/uploads/thumbnail/1252015104517IMG_2897.JPG,NULL,NULL
177,3,~/uploads/thumbnail/1252015104520IMG_2874.JPG,NULL,NULL
178,3,~/uploads/thumbnail/1252015104633IMG_2970.JPG,NULL,NULL
179,3,~/uploads/thumbnail/1252015104650IMG_2972.JPG,NULL,NULL
180,3,~/uploads/thumbnail/1252015104658IMG_2961.JPG,NULL,NULL
181,3,~/uploads/thumbnail/125201510481IMG_2976.JPG,NULL,NULL
182,12,~/uploads/thumbnail/135201592135song lo.jpg,NULL,NULL
183,12,~/uploads/thumbnail/135201592135vinh quy.jpg,NULL,NULL
184,12,~/uploads/thumbnail/135201592135con giong.jpg,NULL,NULL
185,12,~/uploads/thumbnail/135201592136images (10).jpg,NULL,NULL
186,12,~/uploads/thumbnail/135201592136images (6).jpg,NULL,NULL
187,12,~/uploads/thumbnail/135201592136cay nhoi.jpg,NULL,NULL
188,12,~/uploads/thumbnail/135201592136images (2).jpg,NULL,NULL
189,12,~/uploads/thumbnail/135201592136cot co lung cu.jpg,NULL,NULL
190,12,~/uploads/thumbnail/135201592137images (8).jpg,NULL,NULL
191,12,~/uploads/thumbnail/135201592137khong ngu.jpg,NULL,NULL
192,12,~/uploads/thumbnail/135201592137images (5).jpg,NULL,NULL
193,12,~/uploads/thumbnail/135201592137cong troi.jpg,NULL,NULL
194,12,~/uploads/thumbnail/135201592137nga ba dong loc.jpg,NULL,NULL
195,12,~/uploads/thumbnail/135201592137xuan tren da.jpg,NULL,NULL
196,12,~/uploads/thumbnail/135201592138images (9).jpg,NULL,NULL
197,12,~/uploads/thumbnail/135201592138mua ngau.jpg,NULL,NULL
198,12,~/uploads/thumbnail/135201592138t?i xu?ng.jpg,NULL,NULL
199,12,~/uploads/thumbnail/135201592139t?i xu?ng (1).jpg,NULL,NULL
200,12,~/uploads/thumbnail/135201592139images (11).jpg,NULL,NULL
201,12,~/uploads/thumbnail/135201592139images (4).jpg,NULL,NULL
202,12,~/uploads/thumbnail/135201592139cao nguyen da.jpg,NULL,NULL
203,12,~/uploads/thumbnail/135201592139xuong cho.jpg,NULL,NULL
204,12,~/uploads/thumbnail/135201592139co ng troi 2.jpg,NULL,NULL
205,12,~/uploads/thumbnail/135201592139images.jpg,NULL,NULL
206,12,~/uploads/thumbnail/135201592140images (1).jpg,NULL,NULL
207,12,~/uploads/thumbnail/135201592140ving qui2.jpg,NULL,NULL
208,12,~/uploads/thumbnail/135201592140images (3).jpg,NULL,NULL
209,7,~/uploads/thumbnail/135201515554qui dinh khuyen hoc.jpg,NULL,NULL
210,7,~/uploads/thumbnail/135201515555khuyen hoc2.jpg,NULL,NULL
211,7,~/uploads/thumbnail/135201515555qui dinh khuen hoc.jpg,NULL,NULL
212,7,~/uploads/thumbnail/79201515383220150906_104903_resized_1.jpg,NULL,NULL
213,7,~/uploads/thumbnail/79201515461820150906_102856_resized (1).jpg,NULL,NULL
214,7,~/uploads/thumbnail/79201515465720150906_104538-1_resized.jpg,NULL,NULL
215,7,~/uploads/thumbnail/79201515465820150906_103545_resized.jpg,NULL,NULL
216,7,~/uploads/thumbnail/79201515483620150906_103051_resized_1.jpg,NULL,NULL
217,7,~/uploads/thumbnail/79201515531820150906_103107_resized_1.jpg,NULL,NULL
218,7,~/uploads/thumbnail/79201515572820150906_104453_resized.jpg,NULL,NULL
219,7,~/uploads/thumbnail/79201515591720150906_103542_resized.jpg,NULL,NULL
220,7,~/uploads/thumbnail/792015205645IMG_20150906_080649.jpg,NULL,NULL
221,7,~/uploads/thumbnail/792015205750IMG_20150906_080811.jpg,NULL,NULL
222,7,~/uploads/thumbnail/792015205845IMG_20150906_080946.jpg,NULL,NULL
223,7,~/uploads/thumbnail/79201521018IMG_20150906_081111.jpg,NULL,NULL
224,7,~/uploads/thumbnail/79201521113IMG_20150906_104231.jpg,NULL,NULL
225,7,~/uploads/thumbnail/79201521220IMG_20150906_111053.jpg,NULL,NULL
226,7,~/uploads/thumbnail/79201521316IMG_20150906_111546.jpg,NULL,NULL
227,7,~/uploads/thumbnail/79201521426IMG_20150906_111557.jpg,NULL,NULL
228,7,~/uploads/thumbnail/792015213153WP_20150906_023.jpg,NULL,NULL
229,7,~/uploads/thumbnail/792015213224WP_20150906_028.jpg,NULL,NULL
230,7,~/uploads/thumbnail/8920151045520150906_103107_resized_1.jpg,NULL,NULL
231,7,~/uploads/thumbnail/89201510451120150906_103043_resized.jpg,NULL,NULL
232,7,~/uploads/thumbnail/89201510451620150906_103051_resized_1.jpg,NULL,NULL
233,4,~/uploads/thumbnail/3082016102735FH4A5230.JPG,NULL,NULL
234,4,~/uploads/thumbnail/3082016103652FH4A5161.JPG,NULL,NULL
235,4,~/uploads/thumbnail/3082016103653FH4A5243.JPG,NULL,NULL
236,4,~/uploads/thumbnail/3082016102737FH4A5105.JPG,NULL,NULL
237,4,~/uploads/thumbnail/3082016102747FH4A5062.JPG,NULL,NULL
238,4,~/uploads/thumbnail/3082016102747FH4A5335.JPG,NULL,NULL
239,4,~/uploads/thumbnail/3082016102752FH4A4997.JPG,NULL,NULL
240,4,~/uploads/thumbnail/3082016102753FH4A5011.JPG,NULL,NULL
241,4,~/uploads/thumbnail/3082016102758FH4A4964.JPG,NULL,NULL
242,4,~/uploads/thumbnail/308201610289FH4A5159.JPG,NULL,NULL
243,4,~/uploads/thumbnail/3082016102815FH4A5056.JPG,NULL,NULL
244,4,~/uploads/thumbnail/3082016102815FH4A4985.JPG,NULL,NULL
245,4,~/uploads/thumbnail/3082016102822FH4A5291.JPG,NULL,NULL
246,4,~/uploads/thumbnail/3082016102824FH4A5186.JPG,NULL,NULL
247,4,~/uploads/thumbnail/3082016102834FH4A5293.JPG,NULL,NULL
248,4,~/uploads/thumbnail/3082016102839FH4A5181.JPG,NULL,NULL
249,4,~/uploads/thumbnail/3082016102842FH4A5185.JPG,NULL,NULL
250,4,~/uploads/thumbnail/3082016102848FH4A5252.JPG,NULL,NULL
251,4,~/uploads/thumbnail/3082016102849FH4A4913.JPG,NULL,NULL
252,4,~/uploads/thumbnail/3082016102855FH4A5195.JPG,NULL,NULL
253,4,~/uploads/thumbnail/3082016102856FH4A5032.JPG,NULL,NULL
254,4,~/uploads/thumbnail/3082016102910FH4A5302.JPG,NULL,NULL
255,4,~/uploads/thumbnail/3082016102911FH4A5206.JPG,NULL,NULL
256,4,~/uploads/thumbnail/3082016102919FH4A4892.JPG,NULL,NULL
257,4,~/uploads/thumbnail/3082016102920FH4A5177.JPG,NULL,NULL
258,4,~/uploads/thumbnail/3082016102923FH4A5402.JPG,NULL,NULL
259,4,~/uploads/thumbnail/3082016102925FH4A4887.JPG,NULL,NULL
260,4,~/uploads/thumbnail/3082016102937FH4A5300.JPG,NULL,NULL
261,4,~/uploads/thumbnail/3082016102940FH4A4974.JPG,NULL,NULL
262,4,~/uploads/thumbnail/3082016102944FH4A5026.JPG,NULL,NULL
263,4,~/uploads/thumbnail/3082016102946FH4A5265.JPG,NULL,NULL
264,4,~/uploads/thumbnail/3082016102952FH4A5162.JPG,NULL,NULL
265,4,~/uploads/thumbnail/3082016102956FH4A5329.JPG,NULL,NULL
266,4,~/uploads/thumbnail/308201610308FH4A5280.JPG,NULL,NULL
267,4,~/uploads/thumbnail/3082016103015FH4A5057.JPG,NULL,NULL
268,4,~/uploads/thumbnail/3082016103017FH4A5319.JPG,NULL,NULL
269,4,~/uploads/thumbnail/3082016103020FH4A5322.JPG,NULL,NULL
270,4,~/uploads/thumbnail/3082016103024FH4A5087.JPG,NULL,NULL
271,4,~/uploads/thumbnail/3082016103027FH4A5169.JPG,NULL,NULL
272,4,~/uploads/thumbnail/3082016103030FH4A5139.JPG,NULL,NULL
273,4,~/uploads/thumbnail/3082016103044FH4A5306.JPG,NULL,NULL
274,4,~/uploads/thumbnail/3082016103046FH4A5171.JPG,NULL,NULL
275,4,~/uploads/thumbnail/3082016103047FH4A5142.JPG,NULL,NULL
276,4,~/uploads/thumbnail/3082016103057FH4A5377.JPG,NULL,NULL
277,4,~/uploads/thumbnail/3082016103059FH4A5197.JPG,NULL,NULL
278,4,~/uploads/thumbnail/3082016103110FH4A5000.JPG,NULL,NULL
279,4,~/uploads/thumbnail/3082016103110FH4A5031.JPG,NULL,NULL
280,4,~/uploads/thumbnail/3082016103116FH4A5136.JPG,NULL,NULL
281,4,~/uploads/thumbnail/3082016103118FH4A5030.JPG,NULL,NULL
282,4,~/uploads/thumbnail/3082016103124FH4A5153.JPG,NULL,NULL
283,4,~/uploads/thumbnail/3082016103129FH4A5398.JPG,NULL,NULL
284,4,~/uploads/thumbnail/3082016103136FH4A5174.JPG,NULL,NULL
285,4,~/uploads/thumbnail/3082016103138FH4A5009.JPG,NULL,NULL
286,4,~/uploads/thumbnail/3082016103145FH4A5258.JPG,NULL,NULL
287,4,~/uploads/thumbnail/3082016103151FH4A4959.JPG,NULL,NULL
288,4,~/uploads/thumbnail/3082016103153FH4A5134.JPG,NULL,NULL
289,4,~/uploads/thumbnail/3082016103157FH4A5163.JPG,NULL,NULL
290,4,~/uploads/thumbnail/3082016103157FH4A5029.JPG,NULL,NULL
291,4,~/uploads/thumbnail/308201610326FH4A5052.JPG,NULL,NULL
292,4,~/uploads/thumbnail/3082016103214FH4A5262.JPG,NULL,NULL
293,4,~/uploads/thumbnail/3082016103218FH4A5355.JPG,NULL,NULL
294,4,~/uploads/thumbnail/3082016103224FH4A5236.JPG,NULL,NULL
295,4,~/uploads/thumbnail/3082016103225FH4A5071.JPG,NULL,NULL
296,4,~/uploads/thumbnail/3082016103226FH4A5256.JPG,NULL,NULL
297,4,~/uploads/thumbnail/3082016103240FH4A5058.JPG,NULL,NULL
298,4,~/uploads/thumbnail/3082016103241FH4A4899.JPG,NULL,NULL
299,4,~/uploads/thumbnail/3082016103246FH4A5158.JPG,NULL,NULL
300,4,~/uploads/thumbnail/3082016103247FH4A4992.JPG,NULL,NULL
301,4,~/uploads/thumbnail/3082016103253FH4A5238.JPG,NULL,NULL
302,4,~/uploads/thumbnail/3082016103258FH4A5129.JPG,NULL,NULL
303,4,~/uploads/thumbnail/308201610339FH4A5028.JPG,NULL,NULL
304,4,~/uploads/thumbnail/3082016103310FH4A4905.JPG,NULL,NULL
305,4,~/uploads/thumbnail/3082016103310FH4A5241.JPG,NULL,NULL
306,4,~/uploads/thumbnail/3082016103315FH4A5294.JPG,NULL,NULL
307,4,~/uploads/thumbnail/3082016103328FH4A5199.JPG,NULL,NULL
308,4,~/uploads/thumbnail/3082016103329FH4A5358.JPG,NULL,NULL
309,4,~/uploads/thumbnail/3082016103339FH4A5350.JPG,NULL,NULL
310,4,~/uploads/thumbnail/3082016103340FH4A5234.JPG,NULL,NULL
311,4,~/uploads/thumbnail/3082016103341FH4A5248.JPG,NULL,NULL
312,4,~/uploads/thumbnail/3082016103348FH4A5126.JPG,NULL,NULL
313,4,~/uploads/thumbnail/3082016103355FH4A5311.JPG,NULL,NULL
314,4,~/uploads/thumbnail/3082016103356FH4A5228.JPG,NULL,NULL
315,4,~/uploads/thumbnail/308201610343FH4A5027.JPG,NULL,NULL
316,4,~/uploads/thumbnail/3082016103411FH4A5207.JPG,NULL,NULL
317,4,~/uploads/thumbnail/3082016103413FH4A5403.JPG,NULL,NULL
318,4,~/uploads/thumbnail/3082016103419FH4A5250.JPG,NULL,NULL
319,4,~/uploads/thumbnail/3082016103429FH4A4953.JPG,NULL,NULL
320,4,~/uploads/thumbnail/3082016103432FH4A4938.JPG,NULL,NULL
321,4,~/uploads/thumbnail/3082016103441FH4A4978.JPG,NULL,NULL
322,4,~/uploads/thumbnail/3082016103443FH4A5233.JPG,NULL,NULL
323,4,~/uploads/thumbnail/3082016103444FH4A4893.JPG,NULL,NULL
324,4,~/uploads/thumbnail/3082016103451FH4A5148.JPG,NULL,NULL
